Price,Type,New_building,nFloor,Floor,Height,Sqm,Rooms,Bathrooms,Renovation,Balcony,Currency,District
120000.0,Քարե,Ոչ,4,3,3.2,65,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
234500.0,Քարե,Ոչ,5,5,2.75,105,3,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
210000.0,Մոնոլիտ,Այո,14,4,3.0,95,4,2,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
214000.0,Քարե,Ոչ,4,2,3.0,60,2,1,Կապիտալ վերանորոգված,Առկա չէ,$,Կենտրոն
220000.0,Մոնոլիտ,Այո,5,4,3.0,64,2,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
82000.0,Քարե,Ոչ,4,3,3.0,43,2,1,Կապիտալ վերանորոգված,Առկա չէ,$,Շենգավիթ
119000.0,Քարե,Ոչ,5,1,3.0,137,4,2,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Նոր Նորք
86000.0,Պանելային,Ոչ,9,1,2.7,64,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
94000.0,Պանելային,Ոչ,14,13,2.8,83,4,2,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
195000.0,Մոնոլիտ,Այո,18,6,3.0,127,4,2,Չվերանորոգված,Բաց պատշգամբ,$,Ավան
320000.0,Մոնոլիտ,Այո,5,3,3.0,150,4,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Դավթաշեն
115000.0,Պանելային,Ոչ,9,1,2.75,75,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
280000.0,Մոնոլիտ,Այո,11,10,3.0,135,5,3,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
73500.0,Պանելային,Ոչ,4,3,2.7,54,2,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
120000.0,Պանելային,Ոչ,9,5,2.8,78,3,2,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Մալաթիա-Սեբաստիա
120000.0,Քարե,Ոչ,4,3,2.7,58,3,1,Կապիտալ վերանորոգված,Առկա չէ,$,Արաբկիր
90000.0,Պանելային,Ոչ,9,5,2.75,66,2,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Քանաքեռ-Զեյթուն
119500.0,Քարե,Ոչ,4,1,2.7,30,2,1,Դիզայներական ոճով վերանորոգված,Առկա չէ,$,Կենտրոն
135000.0,Քարե,Ոչ,5,4,3.0,80,3,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Շենգավիթ
97000.0,Քարե,Ոչ,5,2,3.0,64,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
88000.0,Պանելային,Ոչ,10,10,2.75,65,3,1,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Քանաքեռ-Զեյթուն
124000.0,Պանելային,Ոչ,16,12,2.7,90,3,2,Եվրովերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
50000000.0,Մոնոլիտ,Այո,12,6,3.0,60,2,1,Չվերանորոգված,Բաց պատշգամբ,֏,Արաբկիր
128000.0,Մոնոլիտ,Այո,13,11,3.0,58,3,1,Եվրովերանորոգված,Առկա չէ,$,Արաբկիր
165000.0,Մոնոլիտ,Այո,15,8,3.0,93,3,2,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
135000.0,Մոնոլիտ,Այո,18,18,3.0,72,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
120000.0,Պանելային,Ոչ,14,2,2.75,80,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
158000.0,Մոնոլիտ,Ոչ,8,7,2.8,94,3,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Արաբկիր
115000.0,Պանելային,Ոչ,9,5,2.75,84,4,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Ավան
168000.0,Քարե,Ոչ,5,3,3.2,50,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
155000.0,Քարե,Ոչ,5,2,3.2,89,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Արաբկիր
357000.0,Քարե,Ոչ,5,3,2.8,134,4,1,Հին վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
900000.0,Քարե,Ոչ,4,4,3.0,273,4,3,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
260000.0,Մոնոլիտ,Այո,18,7,3.2,100,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
200000.0,Քարե,Ոչ,5,4,2.6,90,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
220000.0,Պանելային,Ոչ,16,9,2.75,81,3,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
77000.0,Պանելային,Ոչ,14,13,2.8,37,2,1,Դիզայներական ոճով վերանորոգված,Առկա չէ,$,Արաբկիր
345000.0,Մոնոլիտ,Այո,13,2,3.0,130,4,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
128000.0,Պանելային,Ոչ,16,1,2.7,71,2,1,Կապիտալ վերանորոգված,Առկա չէ,$,Արաբկիր
175000.0,Քարե,Ոչ,5,3,2.8,130,4,1,Հին վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
95000.0,Մոնոլիտ,Այո,4,4,3.0,45,2,1,Եվրովերանորոգված,Առկա չէ,$,Դավթաշեն
128000.0,Մոնոլիտ,Այո,16,7,3.0,71,3,2,Չվերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
205000.0,Մոնոլիտ,Այո,16,4,3.2,104,3,3,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
39000000.0,Պանելային,Ոչ,13,12,2.8,75,3,1,Եվրովերանորոգված,Բաց պատշգամբ,֏,Քանաքեռ-Զեյթուն
160000.0,Մոնոլիտ,Այո,22,17,3.0,70,2,1,Չվերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
130000.0,Պանելային,Ոչ,9,1,2.8,135,6,2,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Դավթաշեն
130000.0,Պանելային,Ոչ,9,8,2.7,88,4,2,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Արաբկիր
220000.0,Մոնոլիտ,Այո,20,18,3.0,61,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Շենգավիթ
260000.0,Քարե,Ոչ,5,1,2.75,144,3,2,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
200000.0,Մոնոլիտ,Այո,18,8,3.2,101,3,1,Չվերանորոգված,Մի քանի պատշգամբ,$,Աջափնյակ
135000.0,Մոնոլիտ,Այո,16,7,3.0,71,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
128000.0,Մոնոլիտ,Այո,15,8,3.0,79,3,1,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
140800.0,Քարե,Ոչ,4,4,3.2,35,1,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
155000.0,Մոնոլիտ,Այո,16,9,3.0,65,2,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Դավթաշեն
375000.0,Պանելային,Ոչ,9,8,2.8,107,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
105000.0,Պանելային,Ոչ,14,8,2.75,66,2,1,Կապիտալ վերանորոգված,Առկա չէ,$,Աջափնյակ
119000.0,Պանելային,Ոչ,14,13,2.8,87,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
380000.0,Քարե,Ոչ,5,2,3.0,104,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
85000.0,Պանելային,Ոչ,9,7,2.75,67,2,1,Կոսմետիկ վերանորոգում,Առկա չէ,$,Նոր Նորք
80000.0,Քարե,Ոչ,4,4,2.75,53,3,1,Չվերանորոգված,Առկա չէ,$,Աջափնյակ
585000.0,Մոնոլիտ,Այո,17,16,3.0,136,4,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
180000.0,Մոնոլիտ,Այո,18,8,3.0,52,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
75900.0,Մոնոլիտ,Այո,16,16,3.0,68,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
97000.0,Պանելային,Ոչ,16,14,2.8,92,4,2,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Աջափնյակ
70000.0,Պանելային,Ոչ,9,2,2.8,32,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Դավթաշեն
89000.0,Պանելային,Ոչ,9,3,2.75,53,1,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Շենգավիթ
93000.0,Պանելային,Ոչ,9,8,2.75,74,3,1,Հին վերանորոգում,Փակ պատշգամբ,$,Ավան
82000.0,Պանելային,Ոչ,5,4,2.8,72,3,1,Հին վերանորոգում,Փակ պատշգամբ,$,Նոր Նորք
103000.0,Պանելային,Ոչ,9,5,2.75,91,3,1,Հին վերանորոգում,Բաց պատշգամբ,$,Շենգավիթ
61000.0,Քարե,Ոչ,4,2,2.75,30,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
125000.0,Քարե,Ոչ,4,4,3.0,90,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Արաբկիր
158000.0,Քարե,Ոչ,4,2,3.0,86,4,1,Կապիտալ վերանորոգված,Առկա չէ,$,Շենգավիթ
107000.0,Պանելային,Ոչ,9,6,2.8,90,4,2,Հին վերանորոգում,Մի քանի պատշգամբ,$,Մալաթիա-Սեբաստիա
365000.0,Մոնոլիտ,Այո,13,8,3.0,110,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
75000.0,Պանելային,Ոչ,9,9,2.75,60,2,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
350000.0,Մոնոլիտ,Այո,15,2,3.0,135,4,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
114000.0,Պանելային,Ոչ,9,8,2.75,71,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Էրեբունի
52000000.0,Մոնոլիտ,Այո,22,6,3.0,69,3,2,Մասնակի վերանորոգում,Բաց պատշգամբ,֏,Դավթաշեն
253000.0,Մոնոլիտ,Այո,8,6,3.0,99,3,1,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
125000.0,Մոնոլիտ,Այո,15,14,3.0,50,2,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
77000.0,Պանելային,Ոչ,10,6,2.75,40,2,1,Մասնակի վերանորոգում,Առկա չէ,$,Կենտրոն
155000.0,Մոնոլիտ,Այո,22,3,3.2,63,2,2,Չվերանորոգված,Բաց պատշգամբ,$,Կենտրոն
120000.0,Պանելային,Ոչ,9,9,2.75,42,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
325000.0,Մոնոլիտ,Այո,10,3,3.0,168,4,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
138000.0,Քարե,Ոչ,5,5,2.75,81,3,1,Կոսմետիկ վերանորոգում,Առկա չէ,$,Արաբկիր
630000.0,Մոնոլիտ,Այո,7,6,3.0,174,4,3,Չվերանորոգված,Բաց պատշգամբ,$,Կենտրոն
90000.0,Պանելային,Ոչ,9,4,2.75,75,3,2,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
108000.0,Մոնոլիտ,Այո,16,9,3.0,67,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Քանաքեռ-Զեյթուն
235000.0,Քարե,Ոչ,5,2,3.0,90,4,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
120000.0,Մոնոլիտ,Ոչ,16,4,2.75,102,3,1,Հին վերանորոգում,Փակ պատշգամբ,$,Շենգավիթ
560000.0,Մոնոլիտ,Այո,18,12,3.0,100,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
148000.0,Պանելային,Ոչ,9,5,2.8,93,4,1,Դիզայներական ոճով վերանորոգված,Փակ պատշգամբ,$,Դավթաշեն
150000.0,Մոնոլիտ,Այո,16,5,3.5,63,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
130000.0,Քարե,Ոչ,5,4,3.2,80,2,1,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Շենգավիթ
750000.0,Մոնոլիտ,Այո,10,10,3.0,150,4,3,Դիզայներական ոճով վերանորոգված,Մի քանի պատշգամբ,$,Կենտրոն
107000.0,Պանելային,Ոչ,9,2,2.75,70,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Շենգավիթ
128000.0,Պանելային,Ոչ,9,9,2.8,90,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Էրեբունի
130000.0,Քարե,Ոչ,5,4,2.75,56,2,1,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
97000.0,Պանելային,Ոչ,9,8,2.75,78,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Նոր Նորք
185000.0,Մոնոլիտ,Այո,12,12,3.0,95,4,2,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
213000.0,Մոնոլիտ,Այո,8,4,3.0,103,3,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
118000.0,Մոնոլիտ,Ոչ,14,3,2.7,105,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Նոր Նորք
87000.0,Քարե,Ոչ,4,3,2.8,55,2,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Շենգավիթ
400000.0,Քարե,Ոչ,5,4,3.2,87,3,2,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Կենտրոն
104000.0,Պանելային,Ոչ,9,8,2.75,62,2,1,Հին վերանորոգում,Բաց պատշգամբ,$,Արաբկիր
40000.0,Քարե,Ոչ,16,1,3.5,38,2,1,Հին վերանորոգում,Առկա չէ,$,Աջափնյակ
100000.0,Պանելային,Ոչ,9,8,2.7,49,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Արաբկիր
102000.0,Պանելային,Ոչ,9,7,2.75,85,4,2,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Մալաթիա-Սեբաստիա
155000.0,Մոնոլիտ,Այո,18,10,3.0,67,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Դավթաշեն
92000.0,Պանելային,Ոչ,10,10,3.0,94,3,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
124000.0,Մոնոլիտ,Այո,7,2,3.0,54,2,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
90000.0,Պանելային,Ոչ,9,9,2.75,80,3,1,Մասնակի վերանորոգում,Փակ պատշգամբ,$,Մալաթիա-Սեբաստիա
220000.0,Քարե,Ոչ,5,1,2.8,198,5,2,Եվրովերանորոգված,Առկա չէ,$,Նորք-Մարաշ
50000.0,Քարե,Ոչ,4,4,2.8,38,1,1,Հին վերանորոգում,Փակ պատշգամբ,$,Աջափնյակ
95000.0,Մոնոլիտ,Այո,13,12,3.0,47,2,1,Կապիտալ վերանորոգված,Առկա չէ,$,Աջափնյակ
125000.0,Մոնոլիտ,Այո,5,5,3.0,50,2,1,Չվերանորոգված,Բաց պատշգամբ,$,Արաբկիր
500000.0,Մոնոլիտ,Այո,9,9,3.5,122,4,2,Դիզայներական ոճով վերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
105000.0,Պանելային,Ոչ,14,9,2.8,51,2,1,Հին վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
163000.0,Մոնոլիտ,Այո,15,12,3.0,63,2,1,Դիզայներական ոճով վերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
65000.0,Քարե,Ոչ,5,5,2.8,44,2,1,Եվրովերանորոգված,Առկա չէ,$,Ավան
95000.0,Պանելային,Ոչ,9,5,2.75,82,3,2,Մասնակի վերանորոգում,Մի քանի պատշգամբ,$,Մալաթիա-Սեբաստիա
98000.0,Պանելային,Ոչ,9,5,2.75,120,4,1,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Էրեբունի
64000.0,Քարե,Ոչ,5,3,2.8,47,1,1,Չվերանորոգված,Փակ պատշգամբ,$,Նոր Նորք
148000.0,Քարե,Ոչ,4,3,3.0,53,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Կենտրոն
210000.0,Քարե,Ոչ,5,2,3.0,70,3,2,Հին վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
485000.0,Մոնոլիտ,Այո,17,9,3.0,156,4,2,Կապիտալ վերանորոգված,Մի քանի պատշգամբ,$,Կենտրոն
270000.0,Մոնոլիտ,Այո,8,2,3.0,116,3,2,Եվրովերանորոգված,Բաց պատշգամբ,$,Նոր Նորք
195000.0,Քարե,Ոչ,5,2,3.0,93,3,1,Մասնակի վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
160000.0,Քարե,Ոչ,4,2,3.2,53,2,1,Հին վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
135000.0,Մոնոլիտ,Այո,8,8,3.0,68,3,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Աջափնյակ
97000.0,Մոնոլիտ,Այո,21,5,3.0,57,3,1,Դիզայներական ոճով վերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
70000.0,Մոնոլիտ,Այո,12,10,2.8,47,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Աջափնյակ
95000.0,Պանելային,Ոչ,12,7,2.75,63,2,1,Կապիտալ վերանորոգված,Առկա չէ,$,Աջափնյակ
50000.0,Մոնոլիտ,Այո,4,4,2.8,50,2,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Մալաթիա-Սեբաստիա
113000.0,Պանելային,Ոչ,9,9,2.7,74,3,1,Կոսմետիկ վերանորոգում,Բաց պատշգամբ,$,Ավան
87000.0,Պանելային,Ոչ,9,1,2.7,66,2,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Նոր Նորք
300000.0,Մոնոլիտ,Այո,20,19,3.0,137,3,2,Չվերանորոգված,Մի քանի պատշգամբ,$,Արաբկիր
155000.0,Քարե,Ոչ,4,2,3.0,30,1,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
110000.0,Քարե,Ոչ,5,5,2.75,53,2,1,Մասնակի վերանորոգում,Բաց պատշգամբ,$,Կենտրոն
330000.0,Մոնոլիտ,Այո,9,9,3.0,75,3,1,Եվրովերանորոգված,Բաց պատշգամբ,$,Արաբկիր
100000.0,Քարե,Ոչ,5,5,2.8,76,3,1,Կոսմետիկ վերանորոգում,Մի քանի պատշգամբ,$,Նոր Նորք
115000.0,Պանելային,Ոչ,14,5,2.8,83,3,1,Կապիտալ վերանորոգված,Առկա չէ,$,Մալաթիա-Սեբաստիա
550000.0,Քարե,Ոչ,5,2,3.0,150,4,2,Եվրովերանորոգված,Բաց պատշգամբ,$,Կենտրոն
163000.0,Պանելային,Ոչ,9,5,2.8,63,2,1,Կապիտալ վերանորոգված,Փակ պատշգամբ,$,Կենտրոն
350000.0,Մոնոլիտ,Այո,3,2,3.0,117,4,2,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Կենտրոն
145000.0,Քարե,Ոչ,9,6,2.75,90,4,1,Կոսմետիկ վերանորոգում,Փակ պատշգամբ,$,Շենգավիթ
70000.0,Պանելային,Ոչ,9,1,2.75,43,1,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Շենգավիթ
115000.0,Մոնոլիտ,Այո,17,4,2.7,72,2,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Մալաթիա-Սեբաստիա
100000.0,Պանելային,Ոչ,9,3,2.7,50,2,1,Կապիտալ վերանորոգված,Առկա չէ,$,Շենգավիթ
87000.0,Պանելային,Ոչ,16,14,2.75,67,2,1,Եվրովերանորոգված,Մի քանի պատշգամբ,$,Աջափնյակ
92000.0,Քարե,Ոչ,5,5,2.8,70,3,1,Եվրովերանորոգված,Փակ պատշգամբ,$,Շենգավիթ
115000.0,Մոնոլիտ,Այո,14,3,3.0,46,2,1,Կապիտալ վերանորոգված,Առկա չէ,$,Կենտրոն
195000.0,Մոնոլիտ,Այո,11,6,3.0,103,3,1,Կապիտալ վերանորոգված,Բաց պատշգամբ,$,Դավթաշեն
